ticker,cutoff_date,is_t1,horizon,historical_observation_count,historical_mean_delta_f1,historical_median_delta_f1,historical_consistency,historical_collapse_rate,historical_prediction_shift,delta_cv_score,control_f1,pcr_f1,actual_delta_f1,class_collapse,target_cutoff_validation_passed,target_leakage_violations,Gate_A_enabled,Gate_A_f1,Gate_A_delta_vs_control,Gate_B_enabled,Gate_B_f1,Gate_B_delta_vs_control,Gate_C_enabled,Gate_C_f1,Gate_C_delta_vs_control,Gate_D_enabled,Gate_D_f1,Gate_D_delta_vs_control
BAJAJFINSV.NS,2025-08-08,True,5,0,0.0,0.0,0.0,0.0,0.0,0.0213225083989423,0.2947072072072072,0.2906947176033534,-0.0040124896038538,True,True,0,False,0.2947072072072072,0.0,False,0.2947072072072072,0.0,True,0.2906947176033534,-0.004012489603853808,True,0.2906947176033534,-0.004012489603853808
BAJAJFINSV.NS,2025-11-10,False,5,1,-0.0040124896038538,-0.0040124896038538,0.0,1.0,26.0,-0.0155244218277685,0.3497382036744431,0.3416835016835016,-0.0080547019909414,False,True,0,False,0.3497382036744431,0.0,False,0.3497382036744431,0.0,False,0.3497382036744431,0.0,False,0.3497382036744431,0.0
BAJAJFINSV.NS,2026-02-10,False,5,2,-0.0060335957973975994,-0.0060335957973975994,0.0,0.5,25.0,-0.0064824086614074,0.314650915798692,0.3600987456409143,0.0454478298422223,False,True,0,False,0.314650915798692,0.0,False,0.314650915798692,0.0,False,0.314650915798692,0.0,False,0.314650915798692,0.0
BAJAJFINSV.NS,2026-05-08,False,5,3,0.011126879415809034,-0.0040124896038538,0.3333333333333333,0.3333333333333333,26.0,-0.0168850768400214,0.3555972440618469,0.3632067880915807,0.0076095440297337,False,True,0,True,0.3632067880915807,0.007609544029733795,False,0.3555972440618469,0.0,False,0.3555972440618469,0.0,True,0.3632067880915807,0.007609544029733795
BAJAJFINSV.NS,2026-08-10,False,5,4,0.0102475455692902,0.0017985272129399502,0.5,0.25,24.5,0.0074623503989783,0.3269859225741579,0.3186631477770718,-0.008322774797086,False,True,0,True,0.3186631477770718,-0.008322774797086097,False,0.3269859225741579,0.0,True,0.3186631477770718,-0.008322774797086097,True,0.3186631477770718,-0.008322774797086097
BAJFINANCE.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.0288272257345432,0.2657004830917874,0.276068376068376,0.0103678929765885,True,True,0,False,0.2657004830917874,0.0,False,0.2657004830917874,0.0,False,0.2657004830917874,0.0,False,0.2657004830917874,0.0
BAJFINANCE.NS,2025-11-10,False,10,1,0.0103678929765885,0.0103678929765885,1.0,1.0,26.0,-0.0123127942292055,0.2613300391610112,0.1924517430135407,-0.0688782961474704,True,True,0,True,0.1924517430135407,-0.06887829614747051,False,0.2613300391610112,0.0,False,0.2613300391610112,0.0,True,0.1924517430135407,-0.06887829614747051
BAJFINANCE.NS,2026-02-10,False,10,2,-0.02925520158544095,-0.02925520158544095,0.5,1.0,39.0,-0.0137179214914628,0.4744096483226918,0.4569452849022741,-0.0174643634204176,False,True,0,False,0.4744096483226918,0.0,False,0.4744096483226918,0.0,False,0.4744096483226918,0.0,False,0.4744096483226918,0.0
BAJFINANCE.NS,2026-05-08,False,10,3,-0.025324922197099836,-0.0174643634204176,0.3333333333333333,0.6666666666666666,38.0,-0.0057480794765161,0.3681654270903764,0.3965794094937444,0.028413982403368,False,True,0,False,0.3681654270903764,0.0,False,0.3681654270903764,0.0,False,0.3681654270903764,0.0,False,0.3681654270903764,0.0
BAJFINANCE.NS,2026-08-10,False,10,4,-0.011890196046982878,-0.0035482352219145504,0.5,0.5,45.5,-0.0208838019413243,0.3400857967552503,0.3345288376932394,-0.0055569590620109,False,True,0,False,0.3400857967552503,0.0,False,0.3400857967552503,0.0,False,0.3400857967552503,0.0,False,0.3400857967552503,0.0
BEL.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.0056187137305403,0.3245190892249716,0.3730718033043614,0.0485527140793898,False,True,0,False,0.3245190892249716,0.0,False,0.3245190892249716,0.0,False,0.3245190892249716,0.0,False,0.3245190892249716,0.0
BEL.NS,2025-11-10,False,10,1,0.0485527140793898,0.0485527140793898,1.0,0.0,24.0,-0.0033972647179359,0.290052035506581,0.3387021475256769,0.0486501120190959,False,True,0,True,0.3387021475256769,0.048650112019095915,True,0.3387021475256769,0.048650112019095915,False,0.290052035506581,0.0,True,0.3387021475256769,0.048650112019095915
BEL.NS,2026-02-10,False,10,2,0.04860141304924285,0.04860141304924285,1.0,0.0,45.0,0.0068974724399105,0.3829687547274197,0.4012085635848012,0.0182398088573815,False,True,0,True,0.4012085635848012,0.018239808857381523,True,0.4012085635848012,0.018239808857381523,True,0.4012085635848012,0.018239808857381523,True,0.4012085635848012,0.018239808857381523
BEL.NS,2026-05-08,False,10,3,0.038480878318622395,0.0485527140793898,1.0,0.0,33.333333333333336,0.0070600678762031,0.3204403911300463,0.3101213818860878,-0.0103190092439585,False,True,0,True,0.3101213818860878,-0.01031900924395851,True,0.3101213818860878,-0.01031900924395851,True,0.3101213818860878,-0.01031900924395851,True,0.3101213818860878,-0.01031900924395851
BEL.NS,2026-08-10,False,10,4,0.026280906427977174,0.033396261468385646,0.75,0.0,28.0,0.0016284168080364,0.229584017515052,0.2168028767571101,-0.0127811407579418,False,True,0,True,0.2168028767571101,-0.0127811407579419,True,0.2168028767571101,-0.0127811407579419,True,0.2168028767571101,-0.0127811407579419,True,0.2168028767571101,-0.0127811407579419
BHARTIARTL.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0016696965876147,0.3323718523537187,0.3627006789770924,0.0303288266233736,False,True,0,False,0.3323718523537187,0.0,False,0.3323718523537187,0.0,True,0.3627006789770924,0.030328826623373717,False,0.3323718523537187,0.0
BHARTIARTL.NS,2025-11-10,False,10,1,0.0303288266233736,0.0303288266233736,1.0,0.0,18.0,0.0207896515523424,0.3559262878682117,0.3353004907271684,-0.0206257971410432,False,True,0,True,0.3353004907271684,-0.02062579714104329,True,0.3353004907271684,-0.02062579714104329,True,0.3353004907271684,-0.02062579714104329,True,0.3353004907271684,-0.02062579714104329
BHARTIARTL.NS,2026-02-10,False,10,2,0.0048515147411652,0.0048515147411652,0.5,0.0,18.0,-0.013461049409897,0.3302774705960238,0.2906522740114387,-0.039625196584585,False,True,0,True,0.2906522740114387,-0.039625196584585076,True,0.2906522740114387,-0.039625196584585076,False,0.3302774705960238,0.0,True,0.2906522740114387,-0.039625196584585076
BHARTIARTL.NS,2026-05-08,False,10,3,-0.009974055700751534,-0.0206257971410432,0.3333333333333333,0.0,16.0,0.0072073387560742,0.3147637309650362,0.2952861750036533,-0.0194775559613828,True,True,0,False,0.3147637309650362,0.0,False,0.3147637309650362,0.0,True,0.2952861750036533,-0.019477555961382897,False,0.3147637309650362,0.0
BHARTIARTL.NS,2026-08-10,False,10,4,-0.01234993076590935,-0.020051676551213,0.25,0.25,31.5,-0.0060637730983081,0.3198561790909452,0.2470672854285517,-0.0727888936623935,True,True,0,False,0.3198561790909452,0.0,False,0.3198561790909452,0.0,False,0.3198561790909452,0.0,False,0.3198561790909452,0.0
BRITANNIA.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.0066745968378977,0.3915798351032546,0.4141438808359103,0.0225640457326556,False,True,0,False,0.3915798351032546,0.0,False,0.3915798351032546,0.0,False,0.3915798351032546,0.0,False,0.3915798351032546,0.0
BRITANNIA.NS,2025-11-10,False,10,1,0.0225640457326556,0.0225640457326556,1.0,0.0,28.0,0.0217514376455024,0.3594243579964404,0.3394652823474933,-0.019959075648947,False,True,0,True,0.3394652823474933,-0.01995907564894711,True,0.3394652823474933,-0.01995907564894711,True,0.3394652823474933,-0.01995907564894711,True,0.3394652823474933,-0.01995907564894711
BRITANNIA.NS,2026-02-10,False,10,2,0.0013024850418543003,0.0013024850418543003,0.5,0.0,35.0,0.0036108598179924,0.2704999587362728,0.2861916482337452,0.0156916894974723,True,True,0,True,0.2861916482337452,0.015691689497472405,True,0.2861916482337452,0.015691689497472405,True,0.2861916482337452,0.015691689497472405,True,0.2861916482337452,0.015691689497472405
BRITANNIA.NS,2026-05-08,False,10,3,0.0060988865270603,0.0156916894974723,0.6666666666666666,0.3333333333333333,25.333333333333332,-0.005751195066668,0.3091105699955846,0.3007724301841949,-0.0083381398113897,False,True,0,True,0.3007724301841949,-0.0083381398113897,False,0.3091105699955846,0.0,False,0.3091105699955846,0.0,True,0.3007724301841949,-0.0083381398113897
BRITANNIA.NS,2026-08-10,False,10,4,0.0024896299424478005,0.0036767748430413007,0.5,0.25,23.5,0.0029674668846146,0.3311346200591786,0.3258823244434755,-0.0052522956157031,False,True,0,True,0.3258823244434755,-0.0052522956157031175,False,0.3311346200591786,0.0,True,0.3258823244434755,-0.0052522956157031175,True,0.3258823244434755,-0.0052522956157031175
CIPLA.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0085921341884336,0.3026002946889023,0.2866405995438253,-0.015959695145077,False,True,0,False,0.3026002946889023,0.0,False,0.3026002946889023,0.0,True,0.2866405995438253,-0.015959695145077002,True,0.2866405995438253,-0.015959695145077002
CIPLA.NS,2025-11-10,False,10,1,-0.015959695145077,-0.015959695145077,0.0,0.0,14.0,-0.0045598283040194,0.3340556624792778,0.3640642168085273,0.0300085543292495,False,True,0,False,0.3340556624792778,0.0,False,0.3340556624792778,0.0,False,0.3340556624792778,0.0,False,0.3340556624792778,0.0
CIPLA.NS,2026-02-10,False,10,2,0.00702442959208625,0.00702442959208625,0.5,0.0,23.0,-0.0081123905460172,0.3332062137545627,0.3434001220562486,0.0101939083016858,True,True,0,True,0.3434001220562486,0.010193908301685872,True,0.3434001220562486,0.010193908301685872,False,0.3332062137545627,0.0,True,0.3434001220562486,0.010193908301685872
CIPLA.NS,2026-05-08,False,10,3,0.0080809224952861,0.0101939083016858,0.6666666666666666,0.3333333333333333,32.0,-0.0100758861554074,0.3419017331698088,0.3410612731608879,-0.0008404600089209,False,True,0,True,0.3410612731608879,-0.0008404600089209069,False,0.3419017331698088,0.0,False,0.3419017331698088,0.0,True,0.3410612731608879,-0.0008404600089209069
CIPLA.NS,2026-08-10,False,10,4,0.00585057686923435,0.00467672414638245,0.5,0.25,28.5,0.012760325440919,0.358870420414862,0.3441816841964225,-0.0146887362184394,False,True,0,True,0.3441816841964225,-0.014688736218439524,False,0.358870420414862,0.0,True,0.3441816841964225,-0.014688736218439524,True,0.3441816841964225,-0.014688736218439524
COALINDIA.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.006397632998483,0.3059326456354057,0.3290830062224563,0.0231503605870506,False,True,0,False,0.3059326456354057,0.0,False,0.3059326456354057,0.0,False,0.3059326456354057,0.0,False,0.3059326456354057,0.0
COALINDIA.NS,2025-11-10,False,10,1,0.0231503605870506,0.0231503605870506,1.0,0.0,22.0,0.0014719039168071,0.3088032842292695,0.3396979503775619,0.0308946661482923,False,True,0,True,0.3396979503775619,0.030894666148292393,True,0.3396979503775619,0.030894666148292393,True,0.3396979503775619,0.030894666148292393,True,0.3396979503775619,0.030894666148292393
COALINDIA.NS,2026-02-10,False,10,2,0.02702251336767145,0.02702251336767145,1.0,0.0,37.0,0.0014897376744908,0.3292581071493822,0.2753979422710073,-0.0538601648783749,True,True,0,True,0.2753979422710073,-0.053860164878374917,True,0.2753979422710073,-0.053860164878374917,True,0.2753979422710073,-0.053860164878374917,True,0.2753979422710073,-0.053860164878374917
COALINDIA.NS,2026-05-08,False,10,3,6.162061898933267e-05,0.0231503605870506,0.6666666666666666,0.3333333333333333,49.333333333333336,-0.0052283172640639,0.2681762154874024,0.2743019254647161,0.0061257099773137,False,True,0,True,0.2743019254647161,0.006125709977313709,False,0.2681762154874024,0.0,False,0.2681762154874024,0.0,True,0.2743019254647161,0.006125709977313709
COALINDIA.NS,2026-08-10,False,10,4,0.0015776429585704244,0.01463803528218215,0.75,0.25,50.0,-0.011118834427678,0.3299484263259604,0.2711346134613461,-0.0588138128646142,True,True,0,True,0.2711346134613461,-0.05881381286461429,False,0.3299484263259604,0.0,False,0.3299484263259604,0.0,True,0.2711346134613461,-0.05881381286461429
DRREDDY.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0015433642607402,0.3679212275703503,0.3856333250150994,0.0177120974447491,False,True,0,False,0.3679212275703503,0.0,False,0.3679212275703503,0.0,True,0.3856333250150994,0.01771209744474911,False,0.3679212275703503,0.0
DRREDDY.NS,2025-11-10,False,10,1,0.0177120974447491,0.0177120974447491,1.0,0.0,20.0,-0.0291616363707817,0.3840059656972408,0.3684477465853984,-0.0155582191118424,True,True,0,True,0.3684477465853984,-0.015558219111842408,True,0.3684477465853984,-0.015558219111842408,False,0.3840059656972408,0.0,True,0.3684477465853984,-0.015558219111842408
DRREDDY.NS,2026-02-10,False,10,2,0.001076939166453351,0.001076939166453351,0.5,0.5,30.0,-0.0119189354584974,0.3823310553250156,0.3902866145984054,0.0079555592733898,False,True,0,True,0.3902866145984054,0.007955559273389812,False,0.3823310553250156,0.0,False,0.3823310553250156,0.0,True,0.3902866145984054,0.007955559273389812
DRREDDY.NS,2026-05-08,False,10,3,0.003369812535432167,0.0079555592733898,0.6666666666666666,0.3333333333333333,23.333333333333332,0.0030247168473268,0.3369265895147797,0.3091540819651419,-0.0277725075496378,True,True,0,True,0.3091540819651419,-0.027772507549637837,False,0.3369265895147797,0.0,True,0.3091540819651419,-0.027772507549637837,True,0.3091540819651419,-0.027772507549637837
DRREDDY.NS,2026-08-10,False,10,4,-0.004415767485835324,-0.0038013299192263,0.5,0.5,25.5,-0.009111545266756,0.3520801083281705,0.3740402117050355,0.0219601033768649,False,True,0,False,0.3520801083281705,0.0,False,0.3520801083281705,0.0,False,0.3520801083281705,0.0,False,0.3520801083281705,0.0
EICHERMOT.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.0055043648562444,0.2613718658194985,0.3171085504390066,0.055736684619508,False,True,0,False,0.2613718658194985,0.0,False,0.2613718658194985,0.0,False,0.2613718658194985,0.0,False,0.2613718658194985,0.0
EICHERMOT.NS,2025-11-10,False,10,1,0.055736684619508,0.055736684619508,1.0,0.0,58.0,-0.0078910664567298,0.2727780392342581,0.2688271758160654,-0.0039508634181926,True,True,0,True,0.2688271758160654,-0.003950863418192674,True,0.2688271758160654,-0.003950863418192674,False,0.2727780392342581,0.0,True,0.2688271758160654,-0.003950863418192674
EICHERMOT.NS,2026-02-10,False,10,2,0.025892910600657702,0.025892910600657702,0.5,0.5,51.0,-0.0250925198418279,0.2952198607872235,0.3069396188193326,0.011719758032109,False,True,0,True,0.3069396188193326,0.011719758032109118,False,0.2952198607872235,0.0,False,0.2952198607872235,0.0,True,0.3069396188193326,0.011719758032109118
EICHERMOT.NS,2026-05-08,False,10,3,0.021168526411141465,0.011719758032109,0.6666666666666666,0.3333333333333333,39.333333333333336,-0.002571954105811,0.2253249111685118,0.2494249764967997,0.0241000653282878,False,True,0,True,0.2494249764967997,0.0241000653282879,False,0.2253249111685118,0.0,False,0.2253249111685118,0.0,True,0.2494249764967997,0.0241000653282879
EICHERMOT.NS,2026-08-10,False,10,4,0.02190141114042805,0.017909911680198398,0.75,0.25,60.5,0.0005776369303638,0.2483039264061162,0.2846035552510372,0.036299628844921,False,True,0,True,0.2846035552510372,0.036299628844920995,False,0.2483039264061162,0.0,True,0.2846035552510372,0.036299628844920995,True,0.2846035552510372,0.036299628844920995
GRASIM.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0004556391439551,0.3385010786206042,0.3475279470491508,0.0090268684285466,False,True,0,False,0.3385010786206042,0.0,False,0.3385010786206042,0.0,True,0.3475279470491508,0.009026868428546608,False,0.3385010786206042,0.0
GRASIM.NS,2025-11-10,False,10,1,0.0090268684285466,0.0090268684285466,1.0,0.0,26.0,0.0081405291324589,0.3198604752561587,0.3250773103200288,0.00521683506387,False,True,0,True,0.3250773103200288,0.005216835063870107,True,0.3250773103200288,0.005216835063870107,True,0.3250773103200288,0.005216835063870107,True,0.3250773103200288,0.005216835063870107
GRASIM.NS,2026-02-10,False,10,2,0.0071218517462083,0.0071218517462083,1.0,0.0,24.0,0.0078193493763816,0.3140715269131703,0.3094207004478981,-0.0046508264652722,False,True,0,True,0.3094207004478981,-0.0046508264652722064,True,0.3094207004478981,-0.0046508264652722064,True,0.3094207004478981,-0.0046508264652722064,True,0.3094207004478981,-0.0046508264652722064
GRASIM.NS,2026-05-08,False,10,3,0.0031976256757148005,0.00521683506387,0.6666666666666666,0.0,20.666666666666668,-0.005521556807185,0.3054841677771432,0.2917488825545149,-0.0137352852226282,False,True,0,True,0.2917488825545149,-0.01373528522262829,True,0.2917488825545149,-0.01373528522262829,False,0.3054841677771432,0.0,True,0.2917488825545149,-0.01373528522262829
GRASIM.NS,2026-08-10,False,10,4,-0.0010356020488709499,0.0002830042992988998,0.5,0.0,19.0,0.0020533013312991,0.3086677989332856,0.2859373420909624,-0.0227304568423232,False,True,0,False,0.3086677989332856,0.0,False,0.3086677989332856,0.0,True,0.2859373420909624,-0.02273045684232322,False,0.3086677989332856,0.0
HCLTECH.NS,2025-08-08,True,5,0,0.0,0.0,0.0,0.0,0.0,0.0068370221377583,0.27768536121673,0.2561156074199552,-0.0215697537967747,True,True,0,False,0.27768536121673,0.0,False,0.27768536121673,0.0,True,0.2561156074199552,-0.021569753796774782,True,0.2561156074199552,-0.021569753796774782
HCLTECH.NS,2025-11-10,False,5,1,-0.0215697537967747,-0.0215697537967747,0.0,1.0,22.0,-0.0283651550640888,0.3056748355382057,0.3172579355434143,0.0115831000052085,True,True,0,False,0.3056748355382057,0.0,False,0.3056748355382057,0.0,False,0.3056748355382057,0.0,False,0.3056748355382057,0.0
HCLTECH.NS,2026-02-10,False,5,2,-0.0049933268957831,-0.0049933268957831,0.5,1.0,25.0,-0.0162804680863435,0.3060253142577192,0.2541446208112874,-0.0518806934464317,True,True,0,False,0.3060253142577192,0.0,False,0.3060253142577192,0.0,False,0.3060253142577192,0.0,False,0.3060253142577192,0.0
HCLTECH.NS,2026-05-08,False,5,3,-0.020622449079332635,-0.0215697537967747,0.3333333333333333,1.0,39.333333333333336,-0.0298929308458578,0.3009132420091324,0.307554150651963,0.0066409086428306,True,True,0,False,0.3009132420091324,0.0,False,0.3009132420091324,0.0,False,0.3009132420091324,0.0,False,0.3009132420091324,0.0
HCLTECH.NS,2026-08-10,False,5,4,-0.013806609648791825,-0.00746442257697205,0.5,1.0,31.0,0.0015148581983503,0.3222416566196987,0.3238533289182622,0.0016116722985635,False,True,0,False,0.3222416566196987,0.0,False,0.3222416566196987,0.0,True,0.3238533289182622,0.0016116722985634602,False,0.3222416566196987,0.0
HDFCBANK.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0108918230042023,0.3300188323917137,0.3006933542647829,-0.0293254781269308,True,True,0,False,0.3300188323917137,0.0,False,0.3300188323917137,0.0,True,0.3006933542647829,-0.029325478126930815,True,0.3006933542647829,-0.029325478126930815
HDFCBANK.NS,2025-11-10,False,10,1,-0.0293254781269308,-0.0293254781269308,0.0,1.0,24.0,-0.0007340922518923,0.3587254346182917,0.4483817769532055,0.0896563423349137,False,True,0,False,0.3587254346182917,0.0,False,0.3587254346182917,0.0,False,0.3587254346182917,0.0,False,0.3587254346182917,0.0
HDFCBANK.NS,2026-02-10,False,10,2,0.030165432103991446,0.030165432103991446,0.5,0.5,27.0,-0.0324177689167303,0.2970958498341865,0.3086997635933806,0.0116039137591941,False,True,0,True,0.3086997635933806,0.011603913759194062,False,0.2970958498341865,0.0,False,0.2970958498341865,0.0,True,0.3086997635933806,0.011603913759194062
HDFCBANK.NS,2026-05-08,False,10,3,0.023978259322392333,0.0116039137591941,0.6666666666666666,0.3333333333333333,26.666666666666668,-0.0226759213446882,0.2367253153638964,0.2919886548565583,0.0552633394926618,False,True,0,True,0.2919886548565583,0.05526333949266188,False,0.2367253153638964,0.0,False,0.2367253153638964,0.0,True,0.2919886548565583,0.05526333949266188
HDFCBANK.NS,2026-08-10,False,10,4,0.0317995293649597,0.03343362662592795,0.75,0.25,24.5,-0.012753359744937,0.2709362469969456,0.281761583996734,0.0108253369997884,False,True,0,True,0.281761583996734,0.010825336999788437,False,0.2709362469969456,0.0,False,0.2709362469969456,0.0,True,0.281761583996734,0.010825336999788437
HDFCLIFE.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0176800905574466,0.2321711634575777,0.2418885404496915,0.0097173769921138,True,True,0,False,0.2321711634575777,0.0,False,0.2321711634575777,0.0,True,0.2418885404496915,0.00971737699211378,True,0.2418885404496915,0.00971737699211378
HDFCLIFE.NS,2025-11-10,False,10,1,0.0097173769921138,0.0097173769921138,1.0,1.0,30.0,-0.0060234291203893,0.2795435363071873,0.3215211802683289,0.0419776439611415,False,True,0,True,0.3215211802683289,0.041977643961141564,False,0.2795435363071873,0.0,False,0.2795435363071873,0.0,True,0.3215211802683289,0.041977643961141564
HDFCLIFE.NS,2026-02-10,False,10,2,0.02584751047662765,0.02584751047662765,1.0,0.5,25.0,-0.0025490816171242,0.3798765670110699,0.3745346182127791,-0.0053419487982908,False,True,0,True,0.3745346182127791,-0.005341948798290808,False,0.3798765670110699,0.0,False,0.3798765670110699,0.0,True,0.3745346182127791,-0.005341948798290808
HDFCLIFE.NS,2026-05-08,False,10,3,0.015451024051654834,0.0097173769921138,0.6666666666666666,0.3333333333333333,28.0,0.0071556181148329,0.3590495533843572,0.2794573113798365,-0.0795922420045207,True,True,0,True,0.2794573113798365,-0.0795922420045207,False,0.3590495533843572,0.0,True,0.2794573113798365,-0.0795922420045207,True,0.2794573113798365,-0.0795922420045207
HDFCLIFE.NS,2026-08-10,False,10,4,-0.008309792462389049,0.0021877140969115004,0.5,0.5,32.0,-0.0283744179507665,0.2741787470179928,0.2949831467437101,0.0208043997257172,False,True,0,False,0.2741787470179928,0.0,False,0.2741787470179928,0.0,False,0.2741787470179928,0.0,False,0.2741787470179928,0.0
HEROMOTOCO.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.0104413385497172,0.2882149320505485,0.3028839704896043,0.0146690384390558,False,True,0,False,0.2882149320505485,0.0,False,0.2882149320505485,0.0,False,0.2882149320505485,0.0,False,0.2882149320505485,0.0
HEROMOTOCO.NS,2025-11-10,False,10,1,0.0146690384390558,0.0146690384390558,1.0,0.0,12.0,-0.0008194445466571,0.3876094520389823,0.3269303311557957,-0.0606791208831866,False,True,0,True,0.3269303311557957,-0.06067912088318661,True,0.3269303311557957,-0.06067912088318661,False,0.3876094520389823,0.0,True,0.3269303311557957,-0.06067912088318661
HEROMOTOCO.NS,2026-02-10,False,10,2,-0.0230050412220654,-0.0230050412220654,0.5,0.0,9.0,-0.000312387228064,0.4087704534829359,0.3606759782641551,-0.0480944752187808,False,True,0,False,0.4087704534829359,0.0,False,0.4087704534829359,0.0,False,0.4087704534829359,0.0,False,0.4087704534829359,0.0
HEROMOTOCO.NS,2026-05-08,False,10,3,-0.0313681858876372,-0.0480944752187808,0.3333333333333333,0.0,10.666666666666666,-0.0024819320267557,0.3560365323470685,0.3929682801790158,0.0369317478319473,False,True,0,False,0.3560365323470685,0.0,False,0.3560365323470685,0.0,False,0.3560365323470685,0.0,False,0.3560365323470685,0.0
HEROMOTOCO.NS,2026-08-10,False,10,4,-0.014293202457741074,-0.016712718389862498,0.5,0.0,13.5,0.0016135848588918,0.3261509579513882,0.322406356543029,-0.0037446014083591,False,True,0,False,0.3261509579513882,0.0,False,0.3261509579513882,0.0,True,0.322406356543029,-0.003744601408359194,False,0.3261509579513882,0.0
HINDALCO.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.0232644474862162,0.391171959538932,0.435410230599234,0.0442382710603019,False,True,0,False,0.391171959538932,0.0,False,0.391171959538932,0.0,False,0.391171959538932,0.0,False,0.391171959538932,0.0
HINDALCO.NS,2025-11-10,False,10,1,0.0442382710603019,0.0442382710603019,1.0,0.0,66.0,-0.005309060441787,0.3387407054589717,0.3654489495517195,0.0267082440927478,False,True,0,True,0.3654489495517195,0.0267082440927478,True,0.3654489495517195,0.0267082440927478,False,0.3387407054589717,0.0,True,0.3654489495517195,0.0267082440927478
HINDALCO.NS,2026-02-10,False,10,2,0.03547325757652485,0.03547325757652485,1.0,0.0,51.0,0.0098359529214698,0.3948331559131608,0.4069444444444444,0.0121112885312835,False,True,0,True,0.4069444444444444,0.01211128853128357,True,0.4069444444444444,0.01211128853128357,True,0.4069444444444444,0.01211128853128357,True,0.4069444444444444,0.01211128853128357
HINDALCO.NS,2026-05-08,False,10,3,0.0276859345614444,0.0267082440927478,1.0,0.0,35.333333333333336,0.004401760334138,0.326302835069517,0.3616741741741742,0.0353713391046571,False,True,0,True,0.3616741741741742,0.03537133910465717,True,0.3616741741741742,0.03537133910465717,True,0.3616741741741742,0.03537133910465717,True,0.3616741741741742,0.03537133910465717
HINDALCO.NS,2026-08-10,False,10,4,0.029607285697247576,0.03103979159870245,1.0,0.0,37.0,-0.0032789865108607,0.3547568081213879,0.3723424430221138,0.0175856349007259,False,True,0,True,0.3723424430221138,0.0175856349007259,True,0.3723424430221138,0.0175856349007259,False,0.3547568081213879,0.0,True,0.3723424430221138,0.0175856349007259
HINDUNILVR.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.0027553082590232,0.3946098304953859,0.3527935441522838,-0.041816286343102,False,True,0,False,0.3946098304953859,0.0,False,0.3946098304953859,0.0,False,0.3946098304953859,0.0,False,0.3946098304953859,0.0
HINDUNILVR.NS,2025-11-10,False,10,1,-0.041816286343102,-0.041816286343102,0.0,0.0,0.0,0.0042032052445642,0.4208191550135366,0.3656829451061048,-0.0551362099074319,False,True,0,False,0.4208191550135366,0.0,False,0.4208191550135366,0.0,True,0.3656829451061048,-0.05513620990743184,False,0.4208191550135366,0.0
HINDUNILVR.NS,2026-02-10,False,10,2,-0.04847624812526695,-0.04847624812526695,0.0,0.0,6.0,-0.017933721497901,0.4583303754035461,0.4319860930030422,-0.0263442824005039,False,True,0,False,0.4583303754035461,0.0,False,0.4583303754035461,0.0,False,0.4583303754035461,0.0,False,0.4583303754035461,0.0
HINDUNILVR.NS,2026-05-08,False,10,3,-0.0410989262170126,-0.041816286343102,0.0,0.0,9.333333333333334,-0.0139208253875446,0.3722286880181616,0.3963319340783636,0.0241032460602019,False,True,0,False,0.3722286880181616,0.0,False,0.3722286880181616,0.0,False,0.3722286880181616,0.0,False,0.3722286880181616,0.0
HINDUNILVR.NS,2026-08-10,False,10,4,-0.024798383147708977,-0.03408028437180295,0.25,0.0,13.5,-0.014208055282304,0.3661869002920317,0.3976872829039115,0.0315003826118797,False,True,0,False,0.3661869002920317,0.0,False,0.3661869002920317,0.0,False,0.3661869002920317,0.0,False,0.3661869002920317,0.0
ICICIBANK.NS,2025-08-08,True,10,0,0.0,0.0,0.0,0.0,0.0,-0.004656112455204,0.3549367295443333,0.3603271650293007,0.0053904354849674,False,True,0,False,0.3549367295443333,0.0,False,0.3549367295443333,0.0,False,0.3549367295443333,0.0,False,0.3549367295443333,0.0
ICICIBANK.NS,2025-11-10,False,10,1,0.0053904354849674,0.0053904354849674,1.0,0.0,18.0,-0.0072440025858911,0.3823309896033859,0.4266690574382881,0.0443380678349021,False,True,0,True,0.4266690574382881,0.044338067834902184,True,0.4266690574382881,0.044338067834902184,False,0.3823309896033859,0.0,True,0.4266690574382881,0.044338067834902184
