ticker,cutoff_date,control_feature_count,pcr_feature_count,control_rows_before_alignment,experiment_rows_before_alignment,common_rows_used,train_date_min,train_date_max,test_date_min,test_date_max,control_train_size,pcr_train_size,control_test_size,pcr_test_size,labels_identical,control_f1_macro,pcr_f1_macro,delta_f1_macro,control_raw_argmax_f1_macro,pcr_raw_argmax_f1_macro,control_accuracy,pcr_accuracy,weakest_class_control,weakest_class_pcr,weakest_class_f1_before,weakest_class_f1_after,weakest_class_delta,classes_improved,classes_worsened,class_collapse,feature_set_difference_verified,control_sell_precision,pcr_sell_precision,control_sell_recall,pcr_sell_recall,control_sell_f1,pcr_sell_f1,control_sell_support,pcr_sell_support,delta_sell_f1,control_hold_precision,pcr_hold_precision,control_hold_recall,pcr_hold_recall,control_hold_f1,pcr_hold_f1,control_hold_support,pcr_hold_support,delta_hold_f1,control_buy_precision,pcr_buy_precision,control_buy_recall,pcr_buy_recall,control_buy_f1,pcr_buy_f1,control_buy_support,pcr_buy_support,delta_buy_f1,control_prediction_distribution,control_raw_prediction_distribution,control_cv_score,control_optuna_trials,pcr_prediction_distribution,pcr_raw_prediction_distribution,pcr_cv_score,pcr_optuna_trials,horizon,prediction_shift,delta_cv_score,final_feature_date_max,latest_required_future_date,target_leakage_violations,target_cutoff_validation_passed
SUNPHARMA.NS,2026-05-08,55,57,1084,1084,1084,2021-09-28,2025-05-26,2025-05-28,2026-04-24,867,867,217,217,True,0.3524891985000303,0.3942068603487275,0.041717661848697185,0.3524891985000303,0.3942068603487275,0.3686635944700461,0.4055299539170507,BUY,BUY,0.2158273381294964,0.32894736842105265,0.11312003029155626,2,1,,True,0.296875,0.375,0.3584905660377358,0.33962264150943394,0.3247863247863248,0.3564356435643564,53,53,0.03164931877803162,0.5411764705882353,0.5113636363636364,0.4946236559139785,0.4838709677419355,0.5168539325842697,0.4972375690607735,93,93,-0.019616363523496216,0.22058823529411764,0.30864197530864196,0.2112676056338028,0.352112676056338,0.2158273381294964,0.32894736842105265,71,71,0.11312003029155626,"{""BUY"": 68, ""HOLD"": 85, ""SELL"": 64}","{""BUY"": 68, ""HOLD"": 85, ""SELL"": 64}",0.40621708099659404,75,"{""BUY"": 81, ""HOLD"": 88, ""SELL"": 48}","{""BUY"": 81, ""HOLD"": 88, ""SELL"": 48}",0.4030774317524796,75,10,32,-0.0031396492441144175,2026-04-24,2026-05-08,0,True
TATACONSUM.NS,2026-05-08,55,57,1084,1084,1084,2021-09-28,2025-05-26,2025-05-28,2026-04-24,867,867,217,217,True,0.3060542510399835,0.30162566441403954,-0.0044285866259439755,0.3483035210024587,0.34619889881547117,0.3271889400921659,0.31336405529953915,SELL,SELL,0.20689655172413793,0.23655913978494625,0.02966258806080832,2,1,,True,0.225,0.2391304347826087,0.19148936170212766,0.23404255319148937,0.20689655172413793,0.23655913978494625,47,47,0.02966258806080832,0.5909090909090909,0.55,0.35135135135135137,0.2972972972972973,0.4406779661016949,0.38596491228070173,111,111,-0.054713053820993174,0.2072072072072072,0.21621621621621623,0.3898305084745763,0.4067796610169492,0.27058823529411763,0.2823529411764706,59,59,0.011764705882352955,"{""BUY"": 111, ""HOLD"": 66, ""SELL"": 40}","{""BUY"": 99, ""HOLD"": 88, ""SELL"": 30}",0.30355448853592537,30,"{""BUY"": 111, ""HOLD"": 60, ""SELL"": 46}","{""BUY"": 90, ""HOLD"": 93, ""SELL"": 34}",0.33056227482952805,30,10,12,0.027007786293602676,2026-04-24,2026-05-08,0,True
TATASTEEL.NS,2026-05-08,55,57,1084,1084,1084,2021-09-28,2025-05-26,2025-05-28,2026-04-24,867,867,217,217,True,0.4203187366448169,0.39026896875734085,-0.030049767887476042,0.3961221260491334,0.3986680262570901,0.423963133640553,0.4009216589861751,HOLD,HOLD,0.38848920863309355,0.29457364341085274,-0.09391556522224082,1,2,,True,0.2988505747126437,0.2976190476190476,0.5777777777777777,0.5555555555555556,0.3939393939393939,0.3875968992248062,45,45,-0.006342494714587699,0.43548387096774194,0.36538461538461536,0.35064935064935066,0.24675324675324675,0.38848920863309355,0.29457364341085274,77,77,-0.09391556522224082,0.5735294117647058,0.5308641975308642,0.4105263157894737,0.45263157894736844,0.4785276073619632,0.48863636363636365,95,95,0.010108756274400443,"{""BUY"": 68, ""HOLD"": 62, ""SELL"": 87}","{""BUY"": 48, ""HOLD"": 77, ""SELL"": 92}",0.39090472457834047,75,"{""BUY"": 81, ""HOLD"": 52, ""SELL"": 84}","{""BUY"": 61, ""HOLD"": 65, ""SELL"": 91}",0.3926409184089226,75,10,26,0.0017361938305821556,2026-04-24,2026-05-08,0,True
TCS.NS,2026-05-08,55,57,1084,1084,1084,2021-09-28,2025-05-26,2025-05-28,2026-04-24,867,867,217,217,True,0.2520347058278453,0.27441071096304565,0.022376005135200328,0.2520347058278453,0.27441071096304565,0.28110599078341014,0.30414746543778803,SELL,SELL,0.07476635514018691,0.1415929203539823,0.06682656521379539,2,1,,True,0.17391304347826086,0.27586206896551724,0.047619047619047616,0.09523809523809523,0.07476635514018691,0.1415929203539823,84,84,0.06682656521379539,0.25333333333333335,0.25862068965517243,0.2602739726027397,0.2054794520547945,0.25675675675675674,0.22900763358778625,73,73,-0.02774912316897049,0.31932773109243695,0.33076923076923076,0.6333333333333333,0.7166666666666667,0.4245810055865922,0.45263157894736844,60,60,0.028050573360776265,"{""BUY"": 119, ""HOLD"": 75, ""SELL"": 23}","{""BUY"": 119, ""HOLD"": 75, ""SELL"": 23}",0.3603661915789252,30,"{""BUY"": 130, ""HOLD"": 58, ""SELL"": 29}","{""BUY"": 130, ""HOLD"": 58, ""SELL"": 29}",0.34766593961361564,30,10,34,-0.01270025196530955,2026-04-24,2026-05-08,0,True
TECHM.NS,2026-05-08,55,57,1084,1084,1084,2021-09-28,2025-05-26,2025-05-28,2026-04-24,867,867,217,217,True,0.32533892297621353,0.3198707124163664,-0.005468210559847142,0.32533892297621353,0.3198707124163664,0.3271889400921659,0.3225806451612903,BUY,HOLD,0.2978723404255319,0.34838709677419355,0.05051475634866165,1,2,,True,0.2857142857142857,0.2571428571428571,0.46153846153846156,0.4153846153846154,0.35294117647058826,0.3176470588235294,65,65,-0.035294117647058865,0.37735849056603776,0.41025641025641024,0.2857142857142857,0.22857142857142856,0.3252032520325203,0.29357798165137616,70,70,-0.031625270381144155,0.3559322033898305,0.3698630136986301,0.25609756097560976,0.32926829268292684,0.2978723404255319,0.34838709677419355,82,82,0.05051475634866165,"{""BUY"": 59, ""HOLD"": 53, ""SELL"": 105}","{""BUY"": 59, ""HOLD"": 53, ""SELL"": 105}",0.35954154971161295,75,"{""BUY"": 73, ""HOLD"": 39, ""SELL"": 105}","{""BUY"": 73, ""HOLD"": 39, ""SELL"": 105}",0.36221977490528556,75,10,28,0.002678225193672612,2026-04-24,2026-05-08,0,True
TITAN.NS,2026-05-08,55,57,1084,1084,1084,2021-09-28,2025-05-26,2025-05-28,2026-04-24,867,867,217,217,True,0.3117914289211954,0.3426088790467152,0.03081745012551984,0.3117914289211954,0.3426088790467152,0.34101382488479265,0.3778801843317972,SELL,SELL,0.22058823529411764,0.1724137931034483,-0.04817444219066935,2,1,,True,0.1875,0.16666666666666666,0.26785714285714285,0.17857142857142858,0.22058823529411764,0.1724137931034483,56,56,-0.04817444219066935,0.3076923076923077,0.45,0.2,0.3,0.24242424242424243,0.36,60,60,0.11757575757575756,0.47959183673469385,0.46153846153846156,0.46534653465346537,0.5346534653465347,0.4723618090452261,0.4954128440366973,101,101,0.023051034991471153,"{""BUY"": 98, ""HOLD"": 39, ""SELL"": 80}","{""BUY"": 98, ""HOLD"": 39, ""SELL"": 80}",0.3028133028381042,75,"{""BUY"": 117, ""HOLD"": 40, ""SELL"": 60}","{""BUY"": 117, ""HOLD"": 40, ""SELL"": 60}",0.3082405438526168,75,10,40,0.005427241014512585,2026-04-24,2026-05-08,0,True
TRENT.NS,2026-05-08,55,57,1084,1084,1084,2021-09-28,2025-05-26,2025-05-28,2026-04-24,867,867,217,217,True,0.2407834407834408,0.2752039971783883,0.03442055639494748,0.2407834407834408,0.2752039971783883,0.2488479262672811,0.271889400921659,SELL,BUY,0.18803418803418803,0.3053435114503817,0.11730932341619366,2,1,,True,0.6111111111111112,0.625,0.1111111111111111,0.20202020202020202,0.18803418803418803,0.3053435114503817,99,99,0.11730932341619366,0.2318840579710145,0.2676056338028169,0.25396825396825395,0.30158730158730157,0.24242424242424243,0.2835820895522388,63,63,0.04115784712799636,0.2076923076923077,0.17543859649122806,0.4909090909090909,0.36363636363636365,0.2918918918918919,0.23668639053254437,55,55,-0.05520550135934754,"{""BUY"": 130, ""HOLD"": 69, ""SELL"": 18}","{""BUY"": 130, ""HOLD"": 69, ""SELL"": 18}",0.27203036765798794,30,"{""BUY"": 114, ""HOLD"": 71, ""SELL"": 32}","{""BUY"": 114, ""HOLD"": 71, ""SELL"": 32}",0.28464612832271263,30,10,32,0.012615760664724696,2026-04-24,2026-05-08,0,True
ULTRACEMCO.NS,2026-05-08,55,57,1084,1084,1084,2021-09-28,2025-05-26,2025-05-28,2026-04-24,867,867,217,217,True,0.34837305842441574,0.37666473197105527,0.02829167354663953,0.34837305842441574,0.37666473197105527,0.3686635944700461,0.4055299539170507,SELL,SELL,0.2765957446808511,0.2696629213483146,-0.006932823332536475,2,1,,True,0.28888888888888886,0.3,0.2653061224489796,0.24489795918367346,0.2765957446808511,0.2696629213483146,49,49,-0.006932823332536475,0.46938775510204084,0.6341463414634146,0.23958333333333334,0.2708333333333333,0.31724137931034485,0.3795620437956204,96,96,0.06232066448527557,0.35772357723577236,0.36764705882352944,0.6111111111111112,0.6944444444444444,0.4512820512820513,0.4807692307692308,72,72,0.029487179487179493,"{""BUY"": 123, ""HOLD"": 49, ""SELL"": 45}","{""BUY"": 123, ""HOLD"": 49, ""SELL"": 45}",0.3762031883992415,75,"{""BUY"": 136, ""HOLD"": 41, ""SELL"": 40}","{""BUY"": 136, ""HOLD"": 41, ""SELL"": 40}",0.3761679560023696,75,10,26,-3.523239687192037e-05,2026-04-24,2026-05-08,0,True
WIPRO.NS,2026-05-08,55,57,1088,1088,1088,2021-09-28,2025-05-30,2025-06-02,2026-04-30,870,870,218,218,True,0.32060459783835943,0.32649560465668803,0.0058910068183286035,0.32060459783835943,0.32649560465668803,0.41284403669724773,0.40825688073394495,SELL,BUY,0.1797752808988764,0.24,0.06022471910112359,1,2,,True,0.2222222222222222,0.2553191489361702,0.1509433962264151,0.22641509433962265,0.1797752808988764,0.24,53,53,0.06022471910112359,0.4897959183673469,0.4928571428571429,0.6923076923076923,0.6634615384615384,0.5737051792828686,0.5655737704918032,104,104,-0.008131408791065331,0.2857142857142857,0.25806451612903225,0.16393442622950818,0.13114754098360656,0.20833333333333334,0.17391304347826086,61,61,-0.03442028985507248,"{""BUY"": 35, ""HOLD"": 147, ""SELL"": 36}","{""BUY"": 35, ""HOLD"": 147, ""SELL"": 36}",0.33491603137645,75,"{""BUY"": 31, ""HOLD"": 140, ""SELL"": 47}","{""BUY"": 31, ""HOLD"": 140, ""SELL"": 47}",0.3468700943121869,75,5,22,0.01195406293573692,2026-04-30,2026-05-07,0,True
ADANIENT.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.4352033000941223,0.41456603006228093,-0.020637270031841348,0.4352033000941223,0.41456603006228093,0.4366812227074236,0.4148471615720524,HOLD,BUY,0.3971631205673759,0.42038216560509556,0.023219045037719654,1,2,,True,0.40229885057471265,0.3793103448275862,0.49295774647887325,0.4647887323943662,0.4430379746835443,0.4177215189873418,71,71,-0.0253164556962025,0.4307692307692308,0.4074074074074074,0.3684210526315789,0.4342105263157895,0.3971631205673759,0.42038216560509556,76,76,0.023219045037719654,0.4805194805194805,0.47540983606557374,0.45121951219512196,0.35365853658536583,0.46540880503144655,0.40559440559440557,82,82,-0.05981439943704098,"{""BUY"": 77, ""HOLD"": 65, ""SELL"": 87}","{""BUY"": 77, ""HOLD"": 65, ""SELL"": 87}",0.3807134815976736,75,"{""BUY"": 61, ""HOLD"": 81, ""SELL"": 87}","{""BUY"": 61, ""HOLD"": 81, ""SELL"": 87}",0.3723366804136979,75,10,32,-0.008376801183975713,2026-07-27,2026-08-10,0,True
ADANIPORTS.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.3835545512247689,0.40983783783783784,0.026283286613068946,0.39816792067493023,0.3967240488080459,0.3930131004366812,0.4104803493449782,HOLD,HOLD,0.2677165354330709,0.3918918918918919,0.124175356458821,1,2,,True,0.3106060606060606,0.3,0.7454545454545455,0.7090909090909091,0.4385026737967914,0.42162162162162165,55,55,-0.016881052175169775,0.6296296296296297,0.6041666666666666,0.17,0.29,0.2677165354330709,0.3918918918918919,100,100,0.124175356458821,0.45714285714285713,0.5098039215686274,0.43243243243243246,0.35135135135135137,0.4444444444444444,0.416,74,74,-0.02844444444444444,"{""BUY"": 70, ""HOLD"": 27, ""SELL"": 132}","{""BUY"": 28, ""HOLD"": 55, ""SELL"": 146}",0.32527375236084505,75,"{""BUY"": 51, ""HOLD"": 48, ""SELL"": 130}","{""BUY"": 29, ""HOLD"": 62, ""SELL"": 138}",0.3306285584133884,75,10,42,0.005354806052543348,2026-07-27,2026-08-10,0,True
APOLLOHOSP.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.3470169677066228,0.28680550489757084,-0.060211462809051985,0.3510852444576443,0.285774716725948,0.3537117903930131,0.34497816593886466,SELL,SELL,0.26666666666666666,0.15217391304347827,-0.11449275362318839,1,2,"SELL,BUY",True,0.25806451612903225,0.20588235294117646,0.27586206896551724,0.1206896551724138,0.26666666666666666,0.15217391304347827,58,58,-0.11449275362318839,0.304,0.3240223463687151,0.48717948717948717,0.7435897435897436,0.37438423645320196,0.45136186770428016,78,78,0.0769776312510782,0.6428571428571429,0.875,0.2903225806451613,0.15053763440860216,0.4,0.25688073394495414,93,93,-0.14311926605504588,"{""BUY"": 42, ""HOLD"": 125, ""SELL"": 62}","{""BUY"": 44, ""HOLD"": 135, ""SELL"": 50}",0.3142971042069942,75,"{""BUY"": 16, ""HOLD"": 179, ""SELL"": 34}","{""BUY"": 16, ""HOLD"": 195, ""SELL"": 18}",0.3213725996440141,75,10,108,0.0070754954370199075,2026-07-27,2026-08-10,0,True
ASIANPAINT.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.4131852520706478,0.41238313616807126,-0.0008021159025765612,0.4131852520706478,0.41238313616807126,0.42358078602620086,0.42358078602620086,SELL,SELL,0.34375,0.36764705882352944,0.023897058823529438,2,1,,True,0.3384615384615385,0.3424657534246575,0.3492063492063492,0.3968253968253968,0.34375,0.36764705882352944,63,63,0.023897058823529438,0.4519230769230769,0.46153846153846156,0.5280898876404494,0.5393258426966292,0.48704663212435234,0.49740932642487046,89,89,0.010362694300518116,0.4666666666666667,0.46153846153846156,0.36363636363636365,0.3116883116883117,0.40875912408759124,0.37209302325581395,77,77,-0.03666610083177729,"{""BUY"": 60, ""HOLD"": 104, ""SELL"": 65}","{""BUY"": 60, ""HOLD"": 104, ""SELL"": 65}",0.36948825124518436,75,"{""BUY"": 52, ""HOLD"": 104, ""SELL"": 73}","{""BUY"": 52, ""HOLD"": 104, ""SELL"": 73}",0.3553296468804946,75,10,16,-0.014158604364689742,2026-07-27,2026-08-10,0,True
AXISBANK.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.38986830219179386,0.34314840732262564,-0.04671989486916822,0.38986830219179386,0.34314840732262564,0.4148471615720524,0.36681222707423583,SELL,SELL,0.21052631578947367,0.18867924528301888,-0.02184707050645479,1,2,BUY,True,0.24489795918367346,0.24390243902439024,0.18461538461538463,0.15384615384615385,0.21052631578947367,0.18867924528301888,65,65,-0.02184707050645479,0.3617021276595745,0.3486238532110092,0.4857142857142857,0.5428571428571428,0.4146341463414634,0.4245810055865922,70,70,0.00994685924512878,0.5697674418604651,0.45569620253164556,0.5212765957446809,0.3829787234042553,0.5444444444444444,0.4161849710982659,94,94,-0.1282594733461785,"{""BUY"": 86, ""HOLD"": 94, ""SELL"": 49}","{""BUY"": 86, ""HOLD"": 94, ""SELL"": 49}",0.37768026998587007,75,"{""BUY"": 79, ""HOLD"": 109, ""SELL"": 41}","{""BUY"": 79, ""HOLD"": 109, ""SELL"": 41}",0.3789264092706101,75,10,30,0.0012461392847400443,2026-07-27,2026-08-10,0,True
BAJAJ-AUTO.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.3089951236502961,0.2571891323235065,-0.05180599132678959,0.3089951236502961,0.2571891323235065,0.3231441048034934,0.27510917030567683,SELL,SELL,0.2413793103448276,0.14953271028037382,-0.09184660006445378,1,2,,True,0.22950819672131148,0.15384615384615385,0.2545454545454545,0.14545454545454545,0.2413793103448276,0.14953271028037382,55,55,-0.09184660006445378,0.27631578947368424,0.2716049382716049,0.3088235294117647,0.3235294117647059,0.2916666666666667,0.2953020134228188,68,68,0.0036353467561521247,0.42391304347826086,0.34375,0.36792452830188677,0.3113207547169811,0.3939393939393939,0.32673267326732675,106,106,-0.06720672067206718,"{""BUY"": 92, ""HOLD"": 76, ""SELL"": 61}","{""BUY"": 92, ""HOLD"": 76, ""SELL"": 61}",0.29902787192561986,75,"{""BUY"": 96, ""HOLD"": 81, ""SELL"": 52}","{""BUY"": 96, ""HOLD"": 81, ""SELL"": 52}",0.29268517997798227,75,10,18,-0.006342691947637591,2026-07-27,2026-08-10,0,True
BAJFINANCE.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.34008579675525036,0.3345288376932394,-0.00555695906201098,0.34008579675525036,0.3345288376932394,0.34934497816593885,0.3537117903930131,BUY,BUY,0.208,0.18487394957983194,-0.02312605042016805,1,2,,True,0.4084507042253521,0.42857142857142855,0.4461538461538462,0.36923076923076925,0.4264705882352941,0.39669421487603307,65,65,-0.029776373359261032,0.2923076923076923,0.304635761589404,0.5671641791044776,0.6865671641791045,0.38578680203045684,0.42201834862385323,67,67,0.03623154659339639,0.4642857142857143,0.5,0.13402061855670103,0.1134020618556701,0.208,0.18487394957983194,97,97,-0.02312605042016805,"{""BUY"": 28, ""HOLD"": 130, ""SELL"": 71}","{""BUY"": 28, ""HOLD"": 130, ""SELL"": 71}",0.3769723788575035,75,"{""BUY"": 22, ""HOLD"": 151, ""SELL"": 56}","{""BUY"": 22, ""HOLD"": 151, ""SELL"": 56}",0.3560885769161792,75,10,42,-0.02088380194132433,2026-07-27,2026-08-10,0,True
BAJAJFINSV.NS,2026-08-10,55,57,1146,1146,1146,2021-09-28,2025-08-06,2025-08-07,2026-08-03,916,916,230,230,True,0.3269859225741579,0.31866314777707183,-0.008322774797086041,0.3269859225741579,0.31866314777707183,0.3565217391304348,0.3652173913043478,BUY,BUY,0.2222222222222222,0.21428571428571427,-0.007936507936507936,1,2,,True,0.23655913978494625,0.27450980392156865,0.36666666666666664,0.23333333333333334,0.2875816993464052,0.25225225225225223,60,60,-0.03532944709415298,0.5051546391752577,0.4603174603174603,0.44144144144144143,0.5225225225225225,0.47115384615384615,0.48945147679324896,111,111,0.018297630639402818,0.275,0.22641509433962265,0.1864406779661017,0.2033898305084746,0.2222222222222222,0.21428571428571427,59,59,-0.007936507936507936,"{""BUY"": 40, ""HOLD"": 97, ""SELL"": 93}","{""BUY"": 40, ""HOLD"": 97, ""SELL"": 93}",0.3156531025265828,75,"{""BUY"": 53, ""HOLD"": 126, ""SELL"": 51}","{""BUY"": 53, ""HOLD"": 126, ""SELL"": 51}",0.3231154529255611,75,5,84,0.007462350398978301,2026-08-03,2026-08-10,0,True
BEL.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.229584017515052,0.21680287675711016,-0.012781140757941845,0.229584017515052,0.21680287675711016,0.2445414847161572,0.2314410480349345,HOLD,HOLD,0.11666666666666667,0.1391304347826087,0.02246376811594203,1,2,,True,0.25,0.21428571428571427,0.2857142857142857,0.23809523809523808,0.26666666666666666,0.22556390977443608,63,63,-0.041102756892230585,0.3333333333333333,0.5,0.0707070707070707,0.08080808080808081,0.11666666666666667,0.1391304347826087,99,99,0.02246376811594203,0.22794117647058823,0.2097902097902098,0.4626865671641791,0.44776119402985076,0.3054187192118227,0.2857142857142857,67,67,-0.019704433497536977,"{""BUY"": 136, ""HOLD"": 21, ""SELL"": 72}","{""BUY"": 136, ""HOLD"": 21, ""SELL"": 72}",0.3037929043192904,75,"{""BUY"": 143, ""HOLD"": 16, ""SELL"": 70}","{""BUY"": 143, ""HOLD"": 16, ""SELL"": 70}",0.30542132112732684,75,10,14,0.001628416808036437,2026-07-27,2026-08-10,0,True
BHARTIARTL.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.31985617909094527,0.24706728542855172,-0.07278889366239355,0.31985617909094527,0.24706728542855172,0.39737991266375544,0.28820960698689957,SELL,SELL,0.0273972602739726,0.044444444444444446,0.017047184170471845,1,2,"SELL,HOLD,BUY",True,0.14285714285714285,0.08333333333333333,0.015151515151515152,0.030303030303030304,0.0273972602739726,0.044444444444444446,66,66,0.017047184170471845,0.4166666666666667,0.34375,0.6024096385542169,0.39759036144578314,0.49261083743842365,0.3687150837988827,83,83,-0.12389575363954097,0.39215686274509803,0.28440366972477066,0.5,0.3875,0.43956043956043955,0.328042328042328,80,80,-0.11151811151811153,"{""BUY"": 102, ""HOLD"": 120, ""SELL"": 7}","{""BUY"": 102, ""HOLD"": 120, ""SELL"": 7}",0.32857914342775785,75,"{""BUY"": 109, ""HOLD"": 96, ""SELL"": 24}","{""BUY"": 109, ""HOLD"": 96, ""SELL"": 24}",0.32251537032944966,75,10,48,-0.0060637730983081894,2026-07-27,2026-08-10,0,True
BRITANNIA.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.33113462005917865,0.3258823244434755,-0.005252295615703173,0.289943248926915,0.2921155713281329,0.38427947598253276,0.37117903930131,SELL,SELL,0.11235955056179775,0.1414141414141414,0.02905459085234366,2,1,,True,0.18518518518518517,0.1891891891891892,0.08064516129032258,0.11290322580645161,0.11235955056179775,0.1414141414141414,62,62,0.02905459085234366,0.432,0.43902439024390244,0.5567010309278351,0.5567010309278351,0.4864864864864865,0.4909090909090909,97,97,0.004422604422604393,0.37662337662337664,0.34782608695652173,0.4142857142857143,0.34285714285714286,0.3945578231292517,0.34532374100719426,70,70,-0.04923408212205743,"{""BUY"": 77, ""HOLD"": 125, ""SELL"": 27}","{""BUY"": 35, ""HOLD"": 169, ""SELL"": 25}",0.3575473291737356,75,"{""BUY"": 69, ""HOLD"": 123, ""SELL"": 37}","{""BUY"": 35, ""HOLD"": 154, ""SELL"": 40}",0.36051479605835024,75,10,20,0.0029674668846146335,2026-07-27,2026-08-10,0,True
CIPLA.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.358870420414862,0.34418168419642253,-0.014688736218439469,0.314922373182998,0.3207714398890869,0.388646288209607,0.38427947598253276,BUY,BUY,0.21428571428571427,0.23728813559322035,0.02300242130750607,2,1,,True,0.41818181818181815,0.34782608695652173,0.359375,0.25,0.3865546218487395,0.2909090909090909,64,64,-0.09564553093964862,0.4186046511627907,0.4393939393939394,0.5510204081632653,0.5918367346938775,0.47577092511013214,0.5043478260869565,98,98,0.02857690097682436,0.26666666666666666,0.27450980392156865,0.1791044776119403,0.208955223880597,0.21428571428571427,0.23728813559322035,67,67,0.02300242130750607,"{""BUY"": 45, ""HOLD"": 129, ""SELL"": 55}","{""BUY"": 47, ""HOLD"": 144, ""SELL"": 38}",0.2834443883130663,75,"{""BUY"": 51, ""HOLD"": 132, ""SELL"": 46}","{""BUY"": 52, ""HOLD"": 142, ""SELL"": 35}",0.2962047137539853,75,10,18,0.01276032544091904,2026-07-27,2026-08-10,0,True
COALINDIA.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.3299484263259604,0.27113461346134615,-0.058813812864614234,0.3299484263259604,0.27113461346134615,0.3406113537117904,0.30131004366812225,HOLD,HOLD,0.23529411764705882,0.09900990099009901,-0.1362842166569598,0,3,HOLD,True,0.3409090909090909,0.3076923076923077,0.40540540540540543,0.3783783783783784,0.37037037037037035,0.3393939393939394,74,74,-0.030976430976430935,0.2413793103448276,0.125,0.22950819672131148,0.08196721311475409,0.23529411764705882,0.09900990099009901,61,61,-0.1362842166569598,0.40963855421686746,0.3673469387755102,0.3617021276595745,0.3829787234042553,0.384180790960452,0.375,94,94,-0.00918079096045199,"{""BUY"": 83, ""HOLD"": 58, ""SELL"": 88}","{""BUY"": 83, ""HOLD"": 58, ""SELL"": 88}",0.3368484490760439,30,"{""BUY"": 98, ""HOLD"": 40, ""SELL"": 91}","{""BUY"": 98, ""HOLD"": 40, ""SELL"": 91}",0.3257296146483658,30,10,36,-0.011118834427678082,2026-07-27,2026-08-10,0,True
DRREDDY.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.35208010832817055,0.3740402117050355,0.021960103376864937,0.3482090751748433,0.37188236505503053,0.3537117903930131,0.37554585152838427,SELL,SELL,0.30985915492957744,0.34782608695652173,0.03796693202694429,2,1,,True,0.3142857142857143,0.36363636363636365,0.3055555555555556,0.3333333333333333,0.30985915492957744,0.34782608695652173,72,72,0.03796693202694429,0.36470588235294116,0.38666666666666666,0.3974358974358974,0.3717948717948718,0.3803680981595092,0.3790849673202614,78,78,-0.0012831308392478036,0.3783783783783784,0.375,0.35443037974683544,0.4177215189873418,0.3660130718954248,0.39520958083832336,79,79,0.029196508942898547,"{""BUY"": 74, ""HOLD"": 85, ""SELL"": 70}","{""BUY"": 86, ""HOLD"": 64, ""SELL"": 79}",0.3326872343440016,75,"{""BUY"": 88, ""HOLD"": 75, ""SELL"": 66}","{""BUY"": 97, ""HOLD"": 59, ""SELL"": 73}",0.32357568907724554,75,10,28,-0.00911154526675606,2026-07-27,2026-08-10,0,True
EICHERMOT.NS,2026-08-10,55,57,1141,1141,1141,2021-09-28,2025-07-31,2025-08-01,2026-07-27,912,912,229,229,True,0.2483039264061162,0.28460355525103725,0.03629962884492105,0.3082305997260437,0.2696700902583255,0.24890829694323144,0.28820960698689957,HOLD,SELL,0.21794871794871795,0.3314285714285714,0.11347985347985345,2,1,,True,0.19166666666666668,0.18085106382978725,0.5111111111111111,0.37777777777777777,0.2787878787878788,0.2446043165467626,45,45,-0.03418356224111621,0.21518987341772153,0.29591836734693877,0.22077922077922077,0.37662337662337664,0.21794871794871795,0.3314285714285714,77,77,0.11347985347985345,0.5666666666666667,0.5405405405405406,0.1588785046728972,0.18691588785046728,0.24817518248175183,0.2777777777777778,107,107,0.029602595296025963,"{""BUY"": 30, ""HOLD"": 79, ""SELL"": 120}","{""BUY"": 38, ""HOLD"": 116, ""SELL"": 75}",0.3233994396818742,75,"{""BUY"": 37, ""HOLD"": 98, ""SELL"": 94}","{""BUY"": 46, ""HOLD"": 123, ""SELL"": 60}",0.323977076612238,75,10,52,0.000577636930363834,2026-07-27,2026-08-10,0,True
